id,label
7609,2
27470,1
3619,0
31486,2
59581,2
9182,2
68712,2
34749,1
12966,2
45945,2
62703,2
71826,0
11874,0
27417,0
10662,2
12996,0
59293,2
39481,2
55351,2
70307,0
70905,0
57975,2
23892,0
11119,2
56566,0
68007,2
16279,2
36931,2
28684,0
62355,0
3940,0
7464,0
6427,0
11118,2
60396,2
2420,1
62654,0
64937,0
50345,0
67811,2
67353,2
16563,2
55994,2
29364,2
7867,2
1637,0
30480,2
19873,2
2847,2
6292,2
29703,2
14938,2
48022,2
63145,2
37269,2
41774,0
46235,2
24397,2
9745,2
33075,2
7949,2
64870,2
32103,2
36244,2
5958,2
44652,2
52277,1
63518,0
57861,0
54636,0
57888,2
2485,1
50313,0
3840,2
2165,2
37843,2
64558,2
26762,0
7702,2
12775,2
46588,0
16123,0
23958,2
62977,2
67267,2
59421,2
52879,2
61381,1
39459,0
7168,2
38135,0
58884,2
7629,0
43290,2
50539,2
58266,0
45342,0
52752,2
19638,2
38316,0
39049,2
28534,0
3045,2
44774,2
4060,0
56414,0
32481,2
35862,0
49762,0
53640,0
17400,2
50943,0
19882,0
21093,0
61207,2
21364,2
55248,2
37561,2
22452,2
58262,2
22648,2
41566,0
44578,0
11610,2
57441,0
54035,0
16778,1
33528,0
19259,1
6028,0
68055,1
35255,2
45937,2
63316,2
32671,2
9152,2
73072,2
8119,2
19898,0
6667,0
4923,2
24097,2
22756,2
38176,2
32057,0
55637,0
46867,1
45019,0
51874,2
22247,0
18885,2
36685,0
26340,0
36037,2
66803,0
37139,0
22980,2
15226,2
38916,0
29297,0
54984,0
5568,0
14814,2
59925,2
38824,2
9760,0
50125,2
38295,0
2071,1
73185,0
72966,2
24439,2
31387,0
43783,2
52809,2
70179,2
58315,0
8027,2
66424,2
23461,0
7690,2
12787,2
48870,2
10385,0
20859,2
42242,2
56710,0
57586,2
49924,0
42363,2
9880,0
66285,2
4987,2
54615,0
55381,2
22973,2
16445,2
67025,0
68671,2
26362,0
72740,2
710,0
7220,2
52013,2
66669,2
46540,2
40401,2
53190,1
27822,2
13605,2
57596,2
70147,0
18688,2
5162,2
72301,2
72444,2
27054,2
11696,0
55121,0
6642,0
50143,2
52410,2
26517,0
59908,0
7820,2
8078,0
9621,2
55390,2
47497,2
18123,0
7035,0
64597,0
2031,2
41483,0
14882,2
39818,0
18695,2
67244,1
33363,0
25100,0
45294,2
21462,2
58782,2
46887,0
923,0
18849,0
36646,0
19288,2
19403,2
28156,0
3896,0
45367,0
11261,2
17144,2
72764,0
8686,0
29940,0
25966,2
72913,2
7617,0
52290,2
20823,0
71005,0
57008,0
51921,1
63969,2
6836,1
74014,2
48020,0
55741,2
68720,2
9688,2
32338,2
41921,2
53446,1
69705,2
31371,2
34376,2
12496,2
24127,2
14521,0
49217,0
15977,2
45460,0
60552,2
23770,0
8528,0
2937,2
24272,2
64258,2
62061,0
58963,2
59300,2
2675,0
65123,0
4265,0
21661,2
2936,2
30198,2
9161,0
49036,0
58950,0
74225,2
596,0
8368,1
1646,0
47709,2
18891,2
57093,0
18167,0
40397,2
28409,2
57147,0
34036,0
42478,2
63634,2
71749,2
52269,2
20069,2
54813,2
36767,0
43240,0
32500,0
28341,2
65323,1
20848,0
29215,0
35748,0
7980,1
40216,2
22074,2
45201,2
31120,0
17715,0
73554,0
25833,1
43644,0
52216,2
51480,0
14488,2
56499,2
57323,2
67202,1
5789,2
69735,2
19632,2
68746,0
13100,2
30522,2
56783,0
50315,0
19919,2
9597,2
6937,2
14288,2
37415,1
62871,2
43261,2
51734,0
3916,0
21289,2
36764,2
26642,2
53707,0
28347,2
4034,0
5309,2
35777,2
10853,2
67246,2
59100,2
65752,1
53297,2
60520,0
51831,0
17203,0
59128,2
26400,0
14776,2
44287,0
5578,0
73392,0
530,0
55796,0
47553,2
25510,1
55456,0
8372,1
71209,1
68187,2
51293,2
45733,0
36048,0
64020,2
62549,0
48963,2
59214,2
27830,0
52008,2
63722,2
33685,0
1255,2
32346,2
66039,2
70068,2
62954,0
10312,0
23392,0
59912,0
5338,0
59783,0
7273,2
9658,0
54268,2
69280,0
25985,2
67251,0
59234,0
70764,2
67157,2
41215,2
13858,1
38619,2
30763,0
47325,2
67460,0
46297,2
60588,0
66325,0
9194,2
6096,2
29012,2
16984,0
32018,0
73104,2
27503,2
34142,0
25197,2
58219,2
54632,2
24710,0
35998,2
35719,0
74243,0
61368,0
43277,0
11493,2
57484,0
59551,2
53186,2
63376,2
44262,0
68407,1
28390,2
13157,2
36947,0
71819,2
24524,0
72967,0
24466,2
3111,2
44473,2
18463,2
22754,0
14901,1
32452,0
63374,2
48127,0
1244,1
68545,2
28947,0
42954,2
17859,1
16503,2
8184,2
17801,0
44599,2
50442,2
24921,0
23532,2
72828,2
5351,2
36128,2
19451,0
49145,2
54417,2
42750,1
66732,0
44760,0
40815,2
63245,0
60237,2
62557,2
43516,0
64372,0
72613,2
69294,2
16849,2
64973,2
29026,0
49104,0
39763,2
23985,0
53330,2
36532,2
36518,0
11799,2
52108,0
67343,0
1481,2
36535,2
184,2
14662,0
46215,2
44612,2
26179,0
3691,0
52519,0
40125,1
7868,0
51888,2
23854,1
39879,2
36224,2
45930,2
43021,1
63527,2
4530,0
24534,2
40366,0
33686,1
25267,0
52148,2
6466,0
42571,0
47245,0
34141,2
26354,2
15954,0
70277,2
53755,2
70551,0
15523,2
42204,0
28340,2
62161,0
68708,2
60211,0
61796,0
5107,2
47403,0
44601,2
37815,1
30804,2
37783,2
32202,0
47940,0
59082,2
35077,0
44451,2
26142,0
23652,2
54275,0
42291,0
44522,1
36652,0
42675,0
70434,0
49025,2
68251,2
52872,0
25778,2
654,0
21413,0
14175,2
2044,0
6776,0
4702,0
68238,2
23922,0
55134,0
58137,2
22631,2
57603,0
55132,1
27478,0
60756,0
2487,2
31918,2
53217,2
2492,0
46339,2
57027,2
61026,1
20831,2
37410,0
37602,1
48647,2
44529,0
25568,0
1981,2
9355,0
2749,2
31368,2
59696,0
1837,2
2947,2
8120,1
49443,0
47143,2
64294,0
33388,0
26787,2
39124,0
13167,2
65374,0
20600,0
59763,2
21338,2
42652,2
17056,0
43062,2
8578,0
19246,2
39309,0
665,2
42280,0
25374,2
11871,0
41351,2
4062,2
73288,0
15021,1
32518,0
15180,0
18880,0
65883,2
13592,2
8858,2
13132,1
1995,0
6448,2
20386,2
31042,2
23925,2
28985,0
47100,2
21003,0
20563,0
47042,2
13548,0
60864,2
33784,2
17288,0
32933,2
13090,0
43094,2
71540,2
58395,2
39579,0
60398,0
31851,0
7145,2
24929,2
34736,2
50242,2
70755,0
39650,0
70852,1
27642,2
34813,2
62594,0
6674,2
70714,0
12825,2
42266,0
34637,2
42147,0
2127,1
33209,2
26091,2
5376,2
41547,2
53872,2
62435,0
54101,2
25058,0
26185,2
61251,2
28200,2
49020,2
40514,1
28781,0
49305,0
24876,2
17688,1
15176,1
39643,2
60619,2
46904,2
57664,2
55486,2
23661,2
40413,2
67685,2
15879,2
35894,0
69720,0
1100,2
35890,1
35179,0
42872,0
4541,2
44181,2
7310,0
58318,0
39149,2
56452,0
45963,2
61768,2
4463,0
20176,2
29608,2
46697,2
11960,1
46545,2
44475,2
51962,2
50029,2
72409,2
15530,0
14603,2
24021,1
20321,2
8000,2
43784,2
17436,2
1308,1
24117,2
27016,2
16648,2
17557,2
59927,0
34753,0
21199,2
204,2
27566,0
53620,0
11882,2
68554,0
25810,2
8953,2
45298,2
35434,2
28369,1
50290,2
55784,0
18749,2
10667,0
1417,0
16565,0
12446,2
60585,0
23038,2
59773,0
6575,2
12444,2
5785,0
34630,0
23900,2
43000,0
62648,2
58080,0
5646,2
48481,2
41484,2
57122,0
33902,1
56151,2
42894,0
61726,0
16357,2
57944,0
57420,0
37011,0
70597,2
4450,1
15326,2
59099,2
69490,0
2491,2
25111,2
29251,2
34211,2
1201,2
15288,0
67840,2
4703,2
55828,2
61333,1
22184,0
43364,0
60348,0
53912,1
42844,2
3582,0
10504,0
27197,2
51584,0
5883,2
48911,2
36006,0
20813,2
73860,0
50045,1
58135,2
44323,1
67876,1
13929,2
58100,1
4633,2
64756,0
14530,2
51208,0
72155,2
59309,2
44888,2
31744,0
23173,0
4675,1
54528,0
62341,0
7799,2
64000,2
6902,2
74238,0
26388,2
6866,0
70554,0
27610,0
67700,0
44842,2
23006,2
2156,0
3436,0
60351,1
39914,0
15995,0
31366,0
15581,2
16294,2
57282,0
61569,2
23305,1
17739,0
19659,2
65663,0
46074,2
43233,2
20010,0
22033,0
32364,2
56881,1
60415,2
31295,2
20168,2
35771,0
43102,2
3051,0
26050,2
14199,2
73900,2
71902,1
72863,2
140,2
19614,2
36538,0
22668,1
10160,2
31334,2
8762,0
1596,2
266,2
33827,2
32884,1
49501,2
37923,2
28589,2
27298,2
4002,0
36309,0
818,2
33290,2
25645,2
8412,0
68776,1
26410,2
20476,2
57713,1
53556,2
20727,2
15802,0
61490,1
59616,2
53978,2
37770,1
6874,2
11766,1
67310,0
33141,2
61708,0
13743,0
13289,0
44408,0
56955,2
69579,0
73186,2
49853,0
48392,2
52040,2
24341,0
35375,1
34958,2
22400,2
48987,2
70650,2
72581,2
64480,2
60087,2
41900,2
13030,0
23331,0
18680,2
11392,0
43926,1
42724,2
40597,0
73558,0
16555,2
16400,2
58898,2
40694,1
7882,2
37229,1
39851,0
48012,2
26032,2
9429,0
55981,2
52584,1
13291,2
59009,0
47997,0
41442,1
21245,2
8999,1
65227,2
41434,2
49658,0
32623,2
49,2
54915,2
17809,0
31667,2
31510,0
31408,0
5865,2
477,0
21514,2
17818,2
43791,2
58089,2
11053,2
37485,0
72481,2
25378,0
41936,2
67,2
46984,2
74116,2
29560,2
24267,2
15017,0
60438,2
72543,0
63496,0
20276,0
4624,2
45910,2
64890,2
68656,2
36730,2
39607,2
37575,1
56843,2
7479,0
19287,0
22913,0
28125,0
66504,2
14876,2
34739,2
44771,0
68804,2
71453,1
2819,1
56365,0
54863,2
51877,1
27109,2
36829,2
55497,0
54664,2
72791,0
2889,2
22675,2
13406,2
71577,0
9713,2
43192,2
67372,2
20994,2
34140,2
9163,0
29312,0
64166,0
10076,2
8276,2
12610,2
24032,0
71195,2
5152,0
24137,1
30644,2
14939,0
36591,0
59535,2
29444,2
37007,0
44106,0
11499,0
70177,0
17515,2
41122,2
16508,2
26609,0
62822,0
14985,2
48243,2
9789,0
20006,0
23157,2
29724,2
59899,2
73645,1
12478,0
73372,1
38506,2
21693,2
36018,0
49338,0
54827,0
53642,2
55529,2
28299,2
35232,2
26857,2
11637,2
40384,0
25917,2
6731,0
45526,1
37740,0
18654,0
25635,2
10719,2
27386,2
16176,2
43149,0
62463,2
22327,2
40368,2
71448,0
16517,2
67599,0
48254,2
52670,2
33486,2
58018,1
16372,1
47397,2
28057,2
9020,2
61767,2
37922,0
72367,0
24827,2
41162,0
39477,0
14263,2
72984,2
4796,1
49738,2
5687,2
6263,0
33460,2
12131,0
17893,1
18119,0
7138,2
65122,2
21057,0
44471,0
31429,0
55951,2
40663,2
47089,0
46069,2
28462,0
63483,2
31817,2
19457,0
70401,0
65499,0
24961,0
73701,0
41155,2
13185,0
13427,0
15316,2
74076,2
35122,0
24371,2
19213,2
37693,2
33747,1
17255,2
18869,0
39891,0
21428,0
63702,0
28786,0
54051,0
73778,0
26433,2
64055,0
24224,2
26999,2
4596,2
68159,1
65773,0
40543,2
44970,0
29196,0
15493,2
13687,0
74210,1
2682,1
65277,2
30593,2
17946,2
33003,2
60138,0
50671,2
33919,0
38525,2
30317,2
38281,0
30787,0
45745,2
26858,0
824,2
36160,2
32880,0
41756,0
74052,2
25223,2
43002,2
40774,0
26428,2
61268,0
15833,2
68548,2
72916,0
40851,2
18008,0
48095,0
70210,2
15467,2
64930,0
32405,2
26054,0
63552,0
21107,0
47490,0
59913,0
63009,2
14186,0
52627,2
61405,2
64802,0
49882,1
30513,0
36635,2
3235,0
28926,2
54658,0
19710,0
25147,2
6956,2
16299,0
24188,2
57230,2
18973,2
40601,2
54152,0
63104,0
11875,0
3081,0
35294,2
72970,0
49973,0
20449,0
58362,1
21306,0
9521,2
60937,2
34250,2
20874,0
9290,0
39342,0
44972,2
29689,0
16822,2
32756,2
57567,2
18493,2
64291,1
13509,2
67262,2
27521,2
64651,2
59169,2
66312,2
49467,2
2486,2
12790,2
69154,0
37302,2
44081,0
61260,2
43959,0
26243,1
1617,0
18931,0
32077,2
4925,0
5511,1
26797,2
32536,2
1154,0
15943,0
45573,1
32258,2
17324,0
69358,2
21809,0
39229,2
68093,0
64302,2
20112,2
46886,2
6503,0
23283,1
3550,2
72567,2
44819,0
42374,2
54918,2
4267,2
57678,0
71840,2
15921,0
61717,0
18629,2
27754,2
31296,2
40937,2
18956,0
12776,1
18088,0
38549,0
2066,0
21351,0
41841,2
62591,0
61997,2
51136,0
4880,0
9412,2
33129,0
47152,0
25202,2
10964,2
10739,2
56311,0
21200,0
43498,1
18898,2
32049,0
6563,0
58019,2
48288,2
31940,0
55922,0
71621,2
14470,0
2383,2
55408,0
26220,0
65098,0
60973,2
37634,2
68988,0
28174,2
58751,2
8346,0
68477,2
54278,0
21724,2
19982,2
9164,2
46221,0
19556,2
33682,0
43886,0
49362,2
58075,0
43805,0
30729,0
35839,0
61784,2
56322,2
35538,2
28774,2
60240,2
26886,1
23098,0
30465,2
18268,2
45729,0
48822,2
53820,2
3413,1
55462,0
10466,2
24058,2
55087,2
38094,0
41059,0
12418,2
67301,2
64406,0
73090,0
72044,0
6852,2
68022,2
71166,2
44164,2
62546,2
26119,2
22739,2
66328,2
22216,0
24757,1
73668,2
20051,0
69962,0
7349,2
8044,2
479,2
45310,0
72617,2
50099,0
46436,2
44702,2
23920,0
14174,1
1210,2
67598,0
61914,2
6050,2
11669,2
70225,1
35366,0
10828,2
61182,2
30895,2
72692,2
13973,2
39733,2
66070,2
67509,2
54521,0
1630,0
20996,2
71959,0
47381,1
51154,2
46684,0
39828,2
65032,2
19154,2
45747,2
6205,0
12320,0
48479,2
8128,2
62660,2
13634,0
14060,2
64935,2
43770,2
58985,2
47434,2
14294,2
71534,0
24940,2
36305,2
16770,2
13555,0
69081,2
505,2
57090,0
52665,2
67922,2
70342,2
65253,2
54612,1
32508,0
59225,2
68154,2
55776,2
47790,0
42416,0
24176,0
26560,2
7575,2
23225,1
59107,2
36312,0
50022,0
44509,2
73604,0
55487,1
45295,1
24878,2
16177,2
26258,2
52817,0
22792,2
26437,2
43096,2
59457,2
67933,1
61300,2
46264,2
61118,0
17378,0
45434,0
49772,2
65790,0
16338,0
18176,2
10578,0
44200,0
47717,2
26625,2
63535,2
53034,0
42441,2
20810,0
69663,0
52153,2
41604,2
50664,1
20158,0
28823,0
12445,0
53388,2
13366,2
137,2
69805,2
11984,0
59298,2
45384,0
55046,0
13731,2
49017,2
72086,0
55614,2
22693,0
66882,2
62670,2
5792,0
26108,0
5318,0
65515,0
35806,0
62486,0
3203,0
20472,2
48912,0
3,2
64767,0
2259,0
16708,2
9534,1
64009,0
51833,2
40220,0
10175,2
44366,2
44456,2
4563,2
9900,2
73444,0
28645,1
57966,2
41081,2
58668,2
32142,1
74180,0
10324,2
16912,2
35415,0
65093,2
24600,2
32343,0
5378,1
8690,2
28173,0
68142,2
26163,2
61663,2
52325,1
48924,0
69924,1
17391,2
66055,0
38651,0
42734,2
12442,0
42662,0
55590,2
64125,2
49023,0
10979,0
63326,2
35421,2
13444,2
55180,0
2510,2
56858,2
39694,2
38772,2
72491,2
38283,0
31197,2
12098,0
27709,2
64855,2
68292,2
52042,1
679,1
15093,2
58196,0
40233,2
64210,2
20515,2
52162,2
46441,0
66770,0
70399,2
19879,2
64042,2
638,2
30189,0
37296,2
30473,2
46975,2
16637,2
64364,0
18803,0
2828,0
15993,2
15131,2
62640,2
71535,0
72766,0
57328,2
33538,2
35673,2
29950,0
45880,2
51997,0
48086,1
56546,0
4733,2
47157,2
18001,0
35142,0
40459,0
5158,2
71172,2
5283,2
61664,0
24987,2
17169,2
3395,0
68682,0
64998,2
12712,2
40872,0
62451,2
14003,0
41343,0
48752,1
8425,0
2996,2
37553,0
27148,0
65394,0
14465,0
8069,2
39692,2
15567,2
49045,2
39824,2
34795,0
69677,0
1611,2
42549,0
58354,2
8589,2
58287,1
41520,2
56044,0
18126,2
66836,2
28897,0
1986,2
20871,2
14076,2
27700,2
72758,2
28650,2
41443,1
22806,1
54279,2
49831,2
6578,0
50741,0
35724,2
52015,2
55017,1
38390,2
31661,0
35361,2
33783,0
13639,2
42683,2
50019,2
46172,2
52357,0
69147,2
29498,0
67579,0
72394,0
63283,2
59707,2
45209,0
71852,2
42700,0
35228,2
55496,0
50326,2
65722,0
15636,2
39381,0
41204,0
55886,2
44859,0
13575,2
33898,2
51500,2
60,2
18964,2
53519,2
10371,2
66178,2
6605,0
69642,0
68215,0
62410,1
54775,0
1148,2
33948,2
62099,2
4593,0
44547,2
49927,0
12888,0
8339,2
63742,0
31626,0
66564,2
33223,0
1866,2
25772,2
10410,2
35226,2
59049,0
72761,2
69079,1
10332,2
37349,0
26030,2
10477,2
34301,2
71160,0
8781,2
23281,0
24793,0
69010,2
3191,2
56209,2
6566,1
30530,2
41047,2
59428,0
42173,2
38811,2
51722,2
25589,2
8050,2
30761,0
58608,0
72614,2
27904,2
8262,2
58695,2
40518,0
13979,2
13547,0
69748,0
8287,2
61792,2
16236,2
40505,2
22908,0
41329,2
16663,2
54920,0
58486,2
32532,2
54939,2
19538,0
42168,2
18459,2
22151,0
49627,2
65441,2
48431,0
70769,2
43578,0
8961,0
54071,2
43598,1
40723,0
68261,0
3983,2
9939,0
74196,0
235,0
16419,2
44995,0
63007,0
34041,2
34502,0
41361,0
7650,2
41037,2
47739,0
49675,2
40879,0
9749,2
8075,2
10864,2
5525,2
36557,1
63100,1
793,1
61283,2
45657,0
17164,1
44554,2
28549,0
2292,2
40789,0
47382,2
64983,0
3911,2
25290,2
12804,0
19766,2
28816,0
42774,2
8090,1
47045,2
53521,2
21374,1
24842,0
27639,0
34179,0
15487,2
32767,0
44478,2
4134,2
70112,0
40342,2
49967,2
54960,0
66622,0
52900,0
51809,0
71803,2
557,2
66230,2
4525,0
66586,2
45496,2
49037,2
50211,0
37472,0
25413,2
46394,1
23355,2
22179,0
13680,0
68906,2
20591,2
56011,2
48060,2
30058,2
26419,2
36033,2
68750,0
4046,0
32370,2
54182,2
24774,2
38128,0
34604,2
13962,2
39103,1
58880,2
66827,2
72343,2
31798,2
42376,2
39965,2
30381,0
13887,2
26040,2
71078,2
27024,2
7413,0
27843,0
33510,0
4761,0
71228,2
45663,2
15708,2
27353,0
49952,2
52932,2
28819,2
391,2
37029,2
45624,0
59281,0
70286,0
63095,0
29203,2
35346,2
53883,2
16364,0
47446,0
18631,0
26546,2
27785,2
19525,2
28603,2
5598,2
54873,2
58332,2
1497,2
25626,0
67706,2
1522,2
620,2
44243,2
6601,2
15114,2
64925,0
44810,0
37353,2
54354,2
49181,0
71460,0
9004,2
34471,0
45489,2
22497,2
52688,0
14995,0
29515,2
38186,0
71912,2
67187,2
54441,2
68754,0
45073,2
25527,2
59987,2
73071,2
38182,2
55864,0
71051,0
28789,2
19883,0
27065,2
28693,0
61626,0
23949,2
5161,0
62721,2
48907,2
51744,0
27066,2
66962,2
47544,2
47064,2
28252,2
50645,2
19506,2
18452,0
69229,0
61330,2
44674,0
13037,2
19314,2
49561,0
54418,2
25086,0
8724,1
72536,1
52192,2
9176,2
17346,0
57321,2
26967,1
57452,2
53198,2
7788,2
25522,2
44159,2
68697,2
65865,2
39843,0
50612,0
54748,0
38095,2
59136,2
43,0
14924,0
13183,0
12874,2
45068,2
28573,0
31235,2
22160,0
16198,2
63584,2
63429,0
37529,2
45934,0
70489,0
20755,2
28223,2
59606,0
40111,2
5457,2
23821,2
73363,2
21182,1
3013,2
43922,0
59897,0
46279,2
55419,2
14365,0
13074,0
59585,2
67990,2
56986,0
59613,2
32613,1
38257,0
35365,2
20798,0
61373,0
3819,2
33107,1
49509,1
58990,2
2023,0
7522,2
5005,1
59800,0
37962,0
68507,2
7375,2
49122,2
34359,2
66369,0
54219,2
20665,0
58657,0
8681,2
28798,2
37506,0
56251,0
72197,2
25663,0
72775,0
16535,0
64439,1
60277,0
18894,0
56052,2
14691,2
3316,0
46603,2
51442,1
18823,2
9354,2
47025,2
32317,0
19582,0
26738,2
1513,0
67722,2
10388,0
9831,2
18810,0
5509,0
10750,2
46246,2
59158,0
7214,2
2588,2
18397,0
8759,0
72055,1
23056,0
28994,2
10582,2
24920,2
45553,2
65944,0
35449,0
1577,2
48097,2
3095,2
66797,2
34586,2
64199,0
60989,2
31048,2
7446,2
63495,2
3766,2
53339,2
44701,0
29281,0
55827,2
2829,0
33534,2
72150,2
10364,2
61644,1
47917,2
47405,2
11607,1
57562,2
48729,2
18157,2
23799,0
52095,0
67762,0
41546,2
61435,0
4783,0
16492,2
14098,2
31316,2
29234,2
18089,2
67022,2
32726,0
4616,0
47416,2
3272,1
51726,2
73298,2
3117,0
49144,2
70916,2
64831,1
57311,0
10379,0
10734,1
65643,2
6072,2
71142,0
42234,0
4890,1
70859,2
64523,2
41225,0
63686,0
55492,1
63073,2
31338,2
70224,2
46995,0
27056,0
23970,2
73920,0
36111,2
2391,1
21639,2
3447,0
73336,0
70487,2
3273,0
55026,0
17882,2
68496,0
46586,0
51257,0
40168,0
51998,2
37412,0
39413,0
49005,1
66214,2
58319,0
54251,2
26665,0
67077,1
61544,0
12219,2
22562,0
775,2
11272,2
26658,2
71516,0
72434,2
1926,0
61830,1
5814,2
22438,2
20005,2
47121,2
44556,2
69065,2
69649,2
66319,2
24235,2
14307,0
36622,2
5341,2
34498,0
9617,2
64847,0
5078,2
12140,2
56959,0
68503,2
35980,2
53058,2
1190,0
61547,0
73703,2
64240,2
53082,2
10782,0
37032,2
30029,0
67194,0
59109,2
27282,2
18003,2
73375,0
15680,1
13093,0
13217,2
24434,2
45304,2
56548,1
34499,2
45888,0
18872,0
38743,0
64254,0
8041,0
15044,2
66694,0
32471,2
49323,0
14641,2
53444,2
6124,2
47639,0
5517,2
48098,2
67026,1
63772,2
3070,0
42741,2
38938,2
40172,0
40729,0
67663,0
55094,0
48189,0
67620,0
74246,0
56233,0
65932,0
63143,2
35189,2
26551,1
65439,2
11860,0
50048,1
35731,0
35372,0
64485,2
21120,2
56193,0
18439,2
3969,2
12021,0
6208,2
59157,0
53592,0
57320,1
46162,2
11421,2
60457,2
55783,0
9954,2
20367,0
12186,2
49290,0
61092,0
43286,2
55665,2
39445,1
2813,0
48819,0
42109,0
69163,0
2859,2
34387,1
7594,0
7155,2
55344,1
58858,2
45842,2
46497,0
2587,2
15558,2
27976,2
6792,1
1408,0
50840,0
2695,2
36510,0
37768,0
6637,2
45046,2
73682,2
8046,2
41118,0
12398,2
22679,2
51386,1
50752,2
14393,0
24518,2
30346,0
39712,2
64734,1
55102,0
58050,2
37463,0
45971,0
36515,0
8993,0
4420,2
1760,0
46187,0
1236,2
51309,0
31474,1
38878,2
53821,0
45567,0
20633,0
54214,2
40183,2
70864,0
36044,0
45430,2
61050,2
72621,2
26662,0
32246,1
48188,0
38946,0
41739,2
4971,2
70469,0
36130,0
34291,2
39584,1
71286,0
54741,0
66592,0
22341,0
25667,0
46726,2
15519,1
48345,0
18644,2
3836,2
36738,0
16244,2
10063,1
4817,2
30351,2
70976,2
44069,2
4203,0
73887,2
13523,2
44939,1
50843,0
70371,0
57141,2
21821,0
73774,0
56429,2
61332,2
64991,2
21553,2
42587,2
19829,1
35040,0
19267,0
69219,0
2577,2
15484,2
41236,0
37957,2
70294,2
55622,0
55153,0
48405,1
50570,2
6729,2
44880,0
32093,2
49453,2
30497,0
20918,2
52826,2
9697,2
50232,0
3050,1
56121,2
46691,2
36217,2
55468,2
51528,0
22525,2
34967,2
68856,0
28092,0
52308,2
34066,2
26481,0
69827,0
37584,0
57924,0
69439,2
30374,2
72198,2
28199,2
45112,2
40832,0
61944,2
64793,0
32443,2
40475,0
1490,2
38835,0
30063,0
65695,0
30614,2
40495,2
59069,2
60051,0
35619,2
9876,0
47307,2
73382,0
21919,0
33273,2
48876,2
53262,2
71740,0
5615,1
57476,2
49194,2
56171,2
14265,2
5781,0
40838,2
37260,0
57289,0
5444,2
72207,2
42364,0
23446,0
26875,0
71745,2
47958,0
35396,2
14062,1
66177,0
61898,2
72221,2
32514,0
16760,0
64532,2
18735,2
32179,2
35268,1
62214,2
4947,2
32622,1
25962,2
63465,2
47736,2
5372,0
58755,2
6821,2
33649,2
66157,2
16868,2
62340,2
54642,2
62759,2
16456,2
42914,0
65833,0
10122,0
65079,0
33410,2
27547,0
27802,0
70872,2
19224,2
14819,0
60371,0
26522,2
666,2
57118,2
27745,2
39308,2
41342,2
40529,2
18851,2
6254,0
43608,0
42694,2
7898,0
25754,2
37481,2
33131,2
9068,2
50718,0
28238,2
4473,2
36613,0
60189,2
68925,0
13636,2
63952,2
50401,2
49791,0
40307,2
26689,0
39835,0
8483,2
45615,2
14596,2
8676,2
45836,2
35468,0
44310,0
67522,1
72496,2
15734,2
17217,0
1854,2
47877,2
49430,0
69837,1
28934,2
56892,2
9552,2
25495,0
8885,2
69979,2
61338,0
36296,0
15339,0
22884,0
39362,0
58754,1
13303,0
66518,2
38777,2
60921,2
13036,2
39890,0
74067,2
13901,0
3801,1
15586,0
6188,2
1442,2
60344,1
18706,1
8373,0
43119,0
72072,0
22638,2
27241,2
32170,0
17234,0
70555,0
2,2
72073,2
10391,0
29819,1
15512,2
18949,0
1631,0
41222,2
62567,1
17599,2
13574,2
36990,2
68939,0
17908,2
3470,0
63707,2
21071,0
56107,0
72048,2
25389,0
19764,2
48114,2
33622,2
58488,2
27553,2
27801,2
28132,2
4045,0
42824,2
56471,2
49884,0
43065,2
58972,0
25364,0
1415,0
33706,2
72960,0
49240,0
37264,0
36387,2
60383,2
21160,0
42061,0
42339,2
16462,2
24403,0
48130,0
38747,2
73111,2
68274,2
48168,0
29225,0
38049,0
16740,2
24971,0
73721,0
40321,1
33630,0
12487,2
41510,2
65397,0
66359,0
12730,2
52568,2
35216,2
45475,0
5108,0
67591,2
14350,0
59391,2
43175,2
44722,2
53780,2
69741,0
45113,2
22101,0
49043,2
29340,2
64954,0
40507,1
18918,0
21494,0
21684,2
9738,2
55050,0
56766,2
4472,2
45421,2
37036,2
3098,2
55231,2
14987,2
32385,0
57659,0
14109,0
28213,0
41486,2
2948,2
59028,0
34239,0
4659,1
36297,0
52226,2
40902,2
13510,0
25614,2
22431,0
10537,2
55672,2
29781,1
67406,0
62387,2
27655,2
28633,2
1074,0
42367,0
33550,0
71028,2
14916,2
73892,0
2173,1
10720,0
62875,2
52113,0
47004,2
15422,0
9959,2
71651,2
17488,2
55251,2
12950,0
56657,0
66511,2
34423,2
4136,2
11490,0
58977,0
47275,2
22747,0
58168,0
58745,1
33299,2
45950,2
5174,2
13937,2
63524,2
58785,2
21121,2
40230,2
71033,0
5777,0
3084,2
22872,2
24968,2
47195,2
67434,2
45989,2
5860,0
22334,2
57202,2
13903,0
21599,2
13867,2
28810,2
53132,0
49636,2
3155,0
43040,2
19666,1
51085,2
21109,2
73820,2
41558,0
7850,2
21248,2
65578,0
67886,2
30203,0
62180,0
70983,0
24612,2
44004,1
56567,2
28146,0
42855,0
17664,0
5548,0
47478,0
24660,0
63112,2
72598,2
35000,0
3555,2
51777,2
34673,2
35092,2
5342,0
41975,2
30783,0
38935,2
46065,1
18489,2
16349,0
14091,1
47450,0
49491,2
38905,2
73481,0
11087,2
7750,0
36762,2
71924,0
35952,2
48655,0
10951,0
64410,0
11442,2
47943,0
23680,0
56260,2
40215,0
15142,2
38505,0
1478,2
47749,2
58709,0
