id,Size of chocolate pool,Date of entry,Country funded by,Height of pipe,oompa loomper,longitude,Lattitude,Cocoa farm,Country of factory,Region code,District code,Location,Chocolate consumers in town,Does factory offer tours,Recorded by,Oompa loompa management,Official or Unofficial pipe,Year constructed,Type of pump,management,management_group,Payment scheme,chocolate_quality,chocolate_quantity,chocolate_source,chocolate_source_class,pipe_type
13553,0.0,2012-03-15,159.0,1834.0,149.0,238.31824271,320.3812148,2,18043.0,329,2,40,1001,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1990,3,0,user-group,0,0,0,0,0,0
45282,0.0,2014-01-27,73.0,522.0,131.0,238.92383403,314.88292888,3,7786.0,405,54,56,1250,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,1986,9,0,user-group,0,1,1,5,0,3
3585,0.0,2014-03-04,20.0,1927.0,5.0,236.67216292,321.70912719,2,2910.0,327,3,26,1200,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2005,3,0,user-group,0,0,1,0,0,3
12780,4200.0,2012-03-15,430.0,2310.0,69.0,234.56589947999998,315.65210718,0,6447.0,336,5,15,1025,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,2011,3,0,user-group,2,0,0,0,0,0
63081,1200.0,2012-03-19,128.0,495.0,5.0,236.73206385,316.94344955,7,5929.0,330,4,43,1050,True,Chocolate Lovers Consultants Ltd,,Official pipe,2014,3,0,user-group,5,0,0,6,1,0
55568,1700.0,2014-02-12,3.0,715.0,3.0,237.06923392,313.66670348,3,2129.0,335,2,62,1001,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,2005,15,0,user-group,2,0,0,3,0,2
61483,5200.0,2014-02-03,292.0,1245.0,290.0,236.94730285,321.59889605,2,1155.0,327,8,41,1500,True,Chocolate Lovers Consultants Ltd,5.0,Official pipe,2013,3,5,user-group,4,0,1,6,1,1
15883,0.0,2012-07-12,16.0,0.0,36.0,231.57785836,323.49817341,1,8481.0,343,3,38,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,3,0,0,6,1,0
2130,0.0,2013-11-08,59.0,0.0,5.0,234.06426292999998,321.92550604,1,1815.0,342,3,11,0,True,Chocolate Lovers Consultants Ltd,4.0,Unofficial pipe,0,8,1,user-group,1,0,1,5,0,2
47348,0.0,2013-10-14,98.0,0.0,5.0,231.90696193,321.66905525,5,16059.0,342,6,48,0,True,Chocolate Lovers Consultants Ltd,4.0,Official pipe,0,8,1,user-group,6,0,0,5,0,2
39388,206.0,2014-05-03,29.0,1544.0,5.0,237.47188431,321.67007537,2,9075.0,328,5,20,1010,True,Chocolate Lovers Consultants Ltd,5.0,Official pipe,2013,3,4,user-group,4,0,0,0,0,0
32279,0.0,2012-08-10,16.0,0.0,36.0,233.23688742000002,322.1236537,1,6816.0,344,8,59,0,,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,15,0,user-group,5,0,0,3,0,2
73208,0.0,2012-07-22,114.0,0.0,105.0,230.61451249,322.31698914,1,1883.0,343,31,88,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,3,0,user-group,0,0,0,0,0,0
22139,0.0,2013-10-17,7.0,0.0,5.0,233.50091036999999,321.29110611,4,6521.0,342,9,50,0,True,Chocolate Lovers Consultants Ltd,4.0,Unofficial pipe,0,0,1,user-group,6,0,1,5,0,2
45098,700.0,2012-07-04,3.0,1909.0,5.0,234.66032916,315.90910922,7,813.0,336,5,15,1085,True,Chocolate Lovers Consultants Ltd,6.0,Official pipe,1983,3,5,user-group,3,0,3,6,1,0
18922,0.0,2013-10-29,45.0,0.0,5.0,231.89885331,319.91364625,5,1153.0,339,5,73,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,0,0,user-group,0,0,1,5,0,2
26570,0.0,2012-03-24,138.0,519.0,127.0,236.99719718,317.40379283,7,1780.0,330,2,83,1150,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2014,4,0,user-group,0,0,0,5,0,2
17704,0.0,2012-07-21,132.0,0.0,55.0,233.45008545000002,322.02385467,1,3212.0,344,5,109,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,15,0,user-group,0,0,0,3,0,2
17261,0.0,2012-02-20,,318.0,,239.14317394,317.3396977,7,4275.0,385,54,108,1001,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1991,3,0,user-group,0,0,3,1,1,0
662,0.0,2014-01-26,6.0,0.0,5.0,0.0,324.99999998,1,1894.0,342,2,17,0,,Chocolate Lovers Consultants Ltd,4.0,Unofficial pipe,0,8,1,user-group,6,0,0,5,0,2
34293,0.0,2014-01-20,6.0,0.0,5.0,0.0,324.99999998,1,2822.0,342,2,17,0,False,Chocolate Lovers Consultants Ltd,4.0,Unofficial pipe,0,9,1,user-group,0,3,2,5,0,3
27377,0.0,2014-01-17,7.0,1370.0,5.0,234.64264394,320.94584078,4,17717.0,338,2,42,1245,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2014,0,0,user-group,0,0,0,3,0,2
29111,400.0,2014-03-23,192.0,831.0,195.0,237.91575890000001,320.48763189,2,648.0,328,4,18,1100,True,Chocolate Lovers Consultants Ltd,7.0,Official pipe,2010,3,0,user-group,3,0,1,0,0,0
61829,400.0,2014-03-23,192.0,835.0,195.0,237.91953206,320.48362868,2,648.0,328,4,18,1120,True,Chocolate Lovers Consultants Ltd,7.0,Official pipe,2010,3,0,user-group,3,0,1,0,0,0
24472,0.0,2014-02-08,41.0,1561.0,32.0,230.91451956,322.07301547,5,3021.0,341,2,30,1250,,Chocolate Lovers Consultants Ltd,,Unofficial pipe,1993,3,9,unknown,6,3,4,0,0,1
39125,0.0,2012-07-22,89.0,0.0,492.0,233.51431107,322.02325595,1,2.0,344,5,109,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,6,0,user-group,4,0,0,2,1,1
33946,0.0,2014-02-02,,1740.0,,234.774244,319.96626518,4,769.0,338,3,32,1001,True,Chocolate Lovers Consultants Ltd,0.0,,1985,9,0,user-group,6,3,2,5,0,3
43374,0.0,2014-03-02,20.0,1574.0,16.0,237.61700131999999,321.77268474,2,10102.0,328,2,22,1001,True,Chocolate Lovers Consultants Ltd,8.0,Official pipe,1985,3,6,commercial,3,0,1,0,0,0
22729,0.0,2012-03-06,20.0,594.0,5.0,238.39034109,320.4881665,2,4971.0,329,2,40,1001,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2007,3,0,user-group,0,0,0,0,0,0
15878,0.0,2013-12-21,16.0,0.0,5.0,0.0,324.99999998,1,4730.0,344,3,80,0,True,Chocolate Lovers Consultants Ltd,,Official pipe,0,8,0,user-group,5,1,1,5,0,2
44211,700.0,2012-07-16,20.0,1979.0,5.0,231.52037479,316.82267374,5,169.0,340,3,14,1050,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1977,3,0,user-group,5,0,0,6,1,0
46881,0.0,2013-10-21,6.0,1532.0,246.0,234.18119454,322.03225432,1,10631.0,342,2,17,1250,False,Chocolate Lovers Consultants Ltd,4.0,Unofficial pipe,2000,15,1,user-group,0,0,0,5,0,2
71900,300.0,2014-01-19,20.0,552.0,257.0,238.33354436,314.62638067,3,7288.0,333,4,117,1250,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,7,0,user-group,4,3,2,3,0,1
26103,0.0,2014-01-04,20.0,1772.0,5.0,236.65877752,321.67847093,2,7751.0,327,3,26,1150,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2007,3,0,user-group,0,0,1,0,0,0
52631,230.0,2014-01-29,256.0,516.0,256.0,238.99220255,314.6702556,3,18708.0,405,54,56,1630,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2003,14,0,user-group,4,0,0,3,0,0
37959,2700.0,2012-03-31,20.0,1384.0,5.0,238.36263289,320.1436884,2,19033.0,329,2,40,1001,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1967,3,0,user-group,3,0,0,0,0,0
71095,0.0,2014-01-30,59.0,0.0,5.0,0.0,324.99999998,1,149.0,342,2,17,0,,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,15,0,user-group,6,0,0,5,0,2
3440,240.0,2012-03-23,149.0,571.0,171.0,238.50545319,319.40415013,2,4565.0,329,7,113,1400,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2008,14,0,user-group,4,0,1,6,1,0
63662,0.0,2014-03-29,12.0,1770.0,25.0,237.89230928,320.72703833,2,356.0,328,4,18,1050,True,Chocolate Lovers Consultants Ltd,7.0,Official pipe,2008,3,4,user-group,0,0,1,6,1,0
3082,400.0,2014-02-14,11.0,661.0,9.0,234.71390992,313.8242614,0,13772.0,335,4,97,1060,False,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1997,3,0,user-group,3,0,0,0,0,0
24226,0.0,2012-07-10,16.0,0.0,5.0,231.11167025,323.27918114,1,5346.0,343,2,4,0,True,Chocolate Lovers Consultants Ltd,6.0,Official pipe,0,3,0,user-group,2,0,0,0,0,0
7571,0.0,2014-01-22,7.0,0.0,5.0,232.43979545,321.66706,5,13881.0,342,4,7,0,True,Chocolate Lovers Consultants Ltd,,Official pipe,0,8,1,user-group,6,0,3,5,0,2
39482,0.0,2012-08-02,329.0,0.0,328.0,233.33969156,321.94880813,1,12317.0,344,5,109,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,15,0,user-group,0,0,0,5,0,2
11909,0.0,2012-04-12,68.0,0.0,210.0,236.29925301,318.64166524,6,3503.0,326,2,68,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,14,0,user-group,4,0,0,3,0,1
67823,0.0,2014-02-11,109.0,1568.0,270.0,230.63960351,321.19450067,5,14626.0,341,2,30,1150,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,2008,3,0,user-group,6,0,1,0,0,0
58931,0.0,2014-03-12,,1472.0,,236.72010864,321.57965606,2,1746.0,327,4,26,1001,False,Chocolate Lovers Consultants Ltd,5.0,,2005,3,4,user-group,0,0,2,0,0,0
66816,250.0,2013-11-06,16.0,1493.0,702.0,233.82519465000001,323.03737968,1,4264.0,345,5,70,1400,False,Chocolate Lovers Consultants Ltd,3.0,Unofficial pipe,2001,9,3,commercial,4,0,0,5,0,3
10181,0.0,2014-03-12,70.0,171.0,62.0,239.34118476,318.16401421,6,830.0,332,4,78,1030,True,Chocolate Lovers Consultants Ltd,11.0,Unofficial pipe,2005,14,10,other,0,0,0,3,0,0
71011,250.0,2014-02-11,68.0,1631.0,627.0,234.34115993,320.608322,4,1802.0,338,2,42,1456,True,Chocolate Lovers Consultants Ltd,6.0,Official pipe,2011,14,5,user-group,4,0,0,3,0,1
66378,0.0,2012-02-25,23.0,191.0,307.0,238.83359658,318.46490404,6,14465.0,331,2,24,1020,False,Chocolate Lovers Consultants Ltd,8.0,Official pipe,1993,7,6,commercial,0,0,0,6,1,0
58402,0.0,2014-03-13,32.0,1334.0,107.0,237.62971070999998,321.35277686,2,2659.0,328,3,64,1060,True,Chocolate Lovers Consultants Ltd,5.0,Unofficial pipe,2008,3,4,user-group,0,0,1,6,1,3
23444,300.0,2014-02-24,63.0,944.0,236.0,236.35089109,313.81767836,3,9410.0,335,6,10,1120,True,Chocolate Lovers Consultants Ltd,4.0,Unofficial pipe,2012,15,1,user-group,3,0,0,5,0,2
69044,0.0,2012-07-09,85.0,0.0,5.0,231.40999975,323.80854086,1,884.0,343,8,58,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,15,0,user-group,5,0,1,5,0,2
39083,250.0,2014-01-22,20.0,299.0,5.0,238.99924232,315.76916485,3,10688.0,405,14,104,1269,True,Chocolate Lovers Consultants Ltd,,Official pipe,2009,8,1,user-group,4,0,0,5,0,2
36192,0.0,2012-03-14,189.0,550.0,189.0,237.6121117,318.86597048,6,231.0,330,7,69,1056,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2015,9,0,user-group,0,0,0,5,0,3
46455,0.0,2012-04-07,,0.0,,233.84834704,315.69190743,0,736.0,337,5,34,0,True,Chocolate Lovers Consultants Ltd,0.0,,0,3,0,user-group,0,0,0,0,0,0
32460,0.0,2014-03-15,56.0,1594.0,5.0,236.70039825,322.36239008,4,11980.0,327,7,72,1500,True,Chocolate Lovers Consultants Ltd,9.0,Official pipe,2004,3,8,parastatal,0,0,2,6,1,0
64181,250.0,2014-01-20,202.0,236.0,203.0,239.53267069,314.80616504,3,605.0,405,24,21,1126,True,Chocolate Lovers Consultants Ltd,6.0,Unofficial pipe,2014,6,5,user-group,4,0,0,3,0,1
1025,0.0,2012-03-21,161.0,1756.0,152.0,238.3643156,320.2526069,2,11302.0,329,2,40,1001,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2005,3,0,user-group,0,0,0,0,0,0
72756,0.0,2014-01-18,6.0,0.0,5.0,0.0,324.99999998,1,387.0,342,2,17,0,True,Chocolate Lovers Consultants Ltd,4.0,Unofficial pipe,0,8,1,user-group,0,6,0,5,0,2
8737,0.0,2012-08-11,132.0,0.0,55.0,233.38407036,322.21847573,1,2021.0,344,5,109,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,8,0,user-group,0,0,0,5,0,2
34956,0.0,2014-01-16,89.0,1035.0,201.0,234.98169524,319.00089984,4,11094.0,338,4,81,1320,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,1983,7,0,user-group,0,0,0,3,0,1
12896,0.0,2014-02-10,20.0,577.0,5.0,238.88218324000002,316.58167775,7,13050.0,405,14,104,1360,True,Chocolate Lovers Consultants Ltd,,Official pipe,1990,8,0,user-group,0,1,0,5,0,2
45807,0.0,2012-07-20,221.0,0.0,177.0,231.72990019,323.39558344,1,9886.0,343,4,54,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,0,0,0,0,0,4
25581,0.0,2012-03-13,159.0,1947.0,149.0,238.25114023,320.3458897,2,5328.0,329,2,40,1001,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1997,3,0,user-group,0,0,0,0,0,0
51175,0.0,2012-03-06,20.0,687.0,32.0,235.60411643,315.98194897,7,4952.0,330,4,43,1350,True,Chocolate Lovers Consultants Ltd,,Official pipe,2000,15,0,user-group,0,0,0,5,0,2
2466,0.0,2014-03-13,20.0,1483.0,98.0,237.64080301,321.34480821,2,2737.0,328,3,64,1056,True,Chocolate Lovers Consultants Ltd,5.0,Unofficial pipe,1978,3,4,user-group,0,0,1,6,1,3
48255,0.0,2014-03-30,20.0,1690.0,29.0,237.57043117,321.72619402,2,811.0,328,5,20,1001,True,Chocolate Lovers Consultants Ltd,6.0,Official pipe,1965,3,5,user-group,3,0,0,0,0,0
62377,1400.0,2012-03-26,11.0,1520.0,5.0,234.84375012,316.44268366,7,184.0,336,3,86,0,True,Chocolate Lovers Consultants Ltd,6.0,Official pipe,0,3,5,user-group,2,0,0,0,0,0
29535,0.0,2014-02-16,148.0,1229.0,472.0,235.78873002,314.56213633,0,156.0,335,6,10,1700,True,Chocolate Lovers Consultants Ltd,9.0,Official pipe,1990,3,8,parastatal,0,0,0,6,1,0
24825,0.0,2012-07-19,80.0,0.0,72.0,0.0,324.99999998,1,16253.0,342,2,17,0,True,Chocolate Lovers Consultants Ltd,4.0,Unofficial pipe,0,15,1,user-group,1,0,0,5,0,2
52735,0.0,2014-03-21,,1519.0,,236.34794936,321.59034775,4,16930.0,327,2,110,1001,False,Chocolate Lovers Consultants Ltd,9.0,,2015,3,0,user-group,0,0,3,1,1,0
74000,215.0,2012-02-19,1803.0,520.0,2043.0,238.78011773,317.80054012,6,9778.0,385,34,102,1040,True,Chocolate Lovers Consultants Ltd,3.0,Unofficial pipe,1990,3,3,commercial,4,0,1,2,1,0
32259,210.0,2014-07-03,58.0,1416.0,49.0,237.11145882,321.77639636,2,8479.0,328,6,63,1025,True,Chocolate Lovers Consultants Ltd,5.0,Official pipe,2004,3,4,user-group,4,0,0,0,0,0
19608,0.0,2013-10-07,68.0,0.0,961.0,234.0075463,321.04774035,4,10416.0,342,81,50,0,,Chocolate Lovers Consultants Ltd,1.0,Unofficial pipe,0,9,2,other,6,3,4,3,0,3
29261,0.0,2012-07-16,20.0,0.0,5.0,230.99885106,323.25756268,1,11986.0,343,2,4,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,0,0,0,0,0,0
38523,0.0,2012-03-03,,154.0,,239.71864778,316.950893,7,2377.0,385,64,25,3880,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,3,0,user-group,0,0,3,1,1,3
72176,0.0,2012-07-07,16.0,0.0,5.0,231.322026,322.36751836,5,15083.0,343,5,66,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,8,0,user-group,0,0,0,5,0,2
23779,700.0,2012-03-11,537.0,575.0,577.0,237.75668372,319.01443886,6,8627.0,330,7,69,1001,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2016,12,0,user-group,3,0,1,5,0,2
7986,1200.0,2014-02-27,165.0,1145.0,158.0,235.38537105,314.29008911,3,3485.0,335,3,60,1300,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1982,3,0,user-group,3,0,2,6,1,0
42460,0.0,2012-07-08,39.0,0.0,31.0,233.00882794,315.73675524,0,3695.0,337,7,74,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,8,0,user-group,5,0,0,5,0,2
40742,0.0,2012-03-14,130.0,0.0,23.0,236.41105772,319.31186442,6,,326,4,106,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,7,0,user-group,4,1,2,3,0,0
57503,0.0,2012-04-14,20.0,0.0,29.0,233.06353265,316.42574926,8,3709.0,337,2,85,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,3,0,0,0,0,0
55177,210.0,2014-02-03,58.0,1859.0,49.0,237.17016639,321.81337201,2,7123.0,328,6,63,1030,True,Chocolate Lovers Consultants Ltd,5.0,Official pipe,2004,3,4,user-group,4,0,0,0,0,0
51446,0.0,2012-04-15,20.0,0.0,29.0,233.04218659,316.42961986,8,1746.0,337,2,85,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,0,0,0,0,0,0
50506,700.0,2014-08-02,11.0,648.0,9.0,234.84143325,313.6697293,0,18444.0,335,4,97,1096,,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1997,3,0,user-group,3,0,0,0,0,0
64103,0.0,2014-02-27,16.0,1641.0,36.0,234.58370214,323.0732479,1,2461.0,345,3,1,1400,,Chocolate Lovers Consultants Ltd,1.0,Official pipe,1998,15,1,user-group,6,1,1,5,0,2
56404,0.0,2012-03-08,117.0,717.0,245.0,236.97718765,317.59032081,7,13304.0,330,2,83,1150,True,Chocolate Lovers Consultants Ltd,,Official pipe,2003,15,9,unknown,0,0,0,5,0,2
39721,250.0,2014-01-21,20.0,314.0,5.0,238.99161881999999,315.74276713,3,206.0,405,14,104,1369,True,Chocolate Lovers Consultants Ltd,4.0,Unofficial pipe,1981,14,1,user-group,4,3,0,3,0,0
9158,0.0,2014-01-14,,1887.0,,234.99307655,320.41583667,4,303.0,338,3,32,1001,True,Chocolate Lovers Consultants Ltd,0.0,,1965,7,0,user-group,6,3,2,3,0,0
63490,0.0,2012-07-06,,0.0,,233.60699091,315.77396299,0,1353.0,337,5,34,0,True,Chocolate Lovers Consultants Ltd,0.0,,0,3,0,user-group,0,0,1,0,0,0
458,0.0,2014-04-03,184.0,1509.0,183.0,236.96797076000001,321.65853309,2,61.0,327,8,41,1400,True,Chocolate Lovers Consultants Ltd,6.0,Unofficial pipe,2014,14,5,user-group,6,0,0,3,0,0
22766,2200.0,2012-07-17,102.0,1789.0,5.0,231.11640811,317.63410781,8,2615.0,340,4,95,1001,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,1989,13,0,user-group,2,3,4,3,0,2
57868,205.0,2014-12-03,58.0,1501.0,49.0,237.206004,321.75797229,2,6507.0,328,6,63,1035,True,Chocolate Lovers Consultants Ltd,5.0,Official pipe,2004,3,4,user-group,4,0,0,0,0,0
1430,0.0,2012-03-23,20.0,2322.0,23.0,234.02242135,315.64577051,0,13715.0,336,4,31,0,True,Chocolate Lovers Consultants Ltd,6.0,Unofficial pipe,1995,3,5,user-group,0,3,2,0,0,0
46195,0.0,2012-07-08,39.0,0.0,31.0,233.01924918,315.75524969,0,3695.0,337,7,74,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,8,0,user-group,5,0,0,5,0,2
55703,0.0,2012-07-21,75.0,0.0,5.0,230.95045373,323.43697482,1,19046.0,343,2,4,0,True,Chocolate Lovers Consultants Ltd,,Official pipe,0,9,0,user-group,0,0,0,5,0,3
47309,0.0,2012-07-15,11.0,0.0,21.0,233.77702573,315.42675033,0,281.0,337,4,27,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,0,0,2,0,0,0
37234,700.0,2014-02-16,748.0,1490.0,782.0,234.39312655999998,323.3966259,1,9097.0,345,3,1,1300,True,Chocolate Lovers Consultants Ltd,4.0,Official pipe,2016,3,1,user-group,3,0,0,0,0,0
73479,0.0,2012-07-31,16.0,0.0,57.0,231.85865012,323.73850543,1,11633.0,343,3,38,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,0,0,0,0,0,4
44582,0.0,2014-02-19,6.0,0.0,5.0,0.0,324.99999998,1,2517.0,342,2,17,0,False,Chocolate Lovers Consultants Ltd,4.0,Unofficial pipe,0,8,1,user-group,0,0,2,5,0,2
31985,0.0,2012-02-21,20.0,272.0,175.0,239.00856979,317.38499292,7,5943.0,385,54,108,1001,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1981,3,0,user-group,0,0,0,0,0,0
17335,0.0,2013-10-27,7.0,0.0,5.0,232.39525101,321.1201674,5,8505.0,342,4,7,0,True,Chocolate Lovers Consultants Ltd,,Official pipe,0,9,1,user-group,6,2,0,5,0,3
71770,0.0,2014-02-27,12.0,805.0,2.0,237.68554779,320.44316513,2,7849.0,346,5,2,1500,True,Chocolate Lovers Consultants Ltd,,Official pipe,2007,9,0,user-group,0,0,2,1,1,3
37956,0.0,2012-07-13,16.0,0.0,5.0,231.1958301,322.0984649,5,2501.0,343,5,66,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,3,0,0,0,0,0
5398,0.0,2014-03-15,20.0,1186.0,5.0,236.7986779,321.50409568,2,5699.0,327,3,26,1300,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1983,3,0,user-group,6,0,1,0,0,0
42809,0.0,2012-04-03,158.0,0.0,1144.0,233.63444588,316.14439007,7,15742.0,337,3,79,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,1,user-group,2,0,1,6,1,0
49764,0.0,2012-08-11,45.0,1055.0,5.0,231.81757803,317.13663229,8,1219.0,340,3,14,1050,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1988,3,0,user-group,0,0,0,0,0,0
62536,0.0,2014-02-10,41.0,1115.0,5.0,229.64701783,320.20382969,5,3313.0,341,4,19,1350,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1997,3,0,user-group,6,0,1,0,0,3
17773,700.0,2012-03-10,3.0,465.0,5.0,236.68286022,316.73089978,7,13548.0,330,4,98,1450,True,Chocolate Lovers Consultants Ltd,,Official pipe,1998,15,0,user-group,3,0,1,5,0,2
21862,0.0,2014-03-27,3.0,1326.0,32.0,237.30456498,321.72848052,2,10679.0,328,5,20,1001,False,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1985,3,0,user-group,0,0,1,0,0,3
17149,0.0,2012-04-05,20.0,0.0,92.0,233.65562512,316.01030421,0,5661.0,337,3,79,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,3,1,user-group,5,0,0,6,1,0
23108,500.0,2014-03-04,32.0,1574.0,107.0,237.66631581000001,321.30058585,2,13351.0,328,3,64,1040,True,Chocolate Lovers Consultants Ltd,6.0,Unofficial pipe,2012,3,5,user-group,3,0,1,0,0,0
67680,0.0,2012-03-28,62.0,571.0,32.0,237.44820133000002,318.62640065,6,10852.0,330,7,69,1001,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1983,9,0,user-group,0,1,1,5,0,3
48003,250.0,2014-01-31,3.0,315.0,198.0,240.02738131,314.64032386,3,4108.0,424,2,87,1400,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1982,14,0,user-group,4,0,0,3,0,1
7778,0.0,2012-08-02,3.0,0.0,3.0,230.48282326,322.17149541,1,68.0,343,31,88,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,4,0,user-group,0,0,0,5,0,2
16638,0.0,2012-02-18,20.0,2004.0,157.0,235.72930207000002,316.88950377,7,8032.0,336,8,29,1300,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2000,3,0,user-group,0,0,0,6,1,0
29710,0.0,2012-08-11,132.0,0.0,55.0,233.38142949000002,322.21896841,1,2021.0,344,5,109,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,15,0,user-group,0,0,0,5,0,2
66032,0.0,2012-07-08,3.0,0.0,3.0,230.69287827,322.23642611,1,17614.0,343,31,88,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,4,0,user-group,0,0,0,5,0,2
49247,230.0,2014-02-06,360.0,690.0,338.0,239.3923358,314.30547391,3,86.0,415,34,93,1700,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,1991,14,0,user-group,4,0,0,3,0,0
33021,0.0,2014-01-23,56.0,1330.0,83.0,230.33449505,319.30331221,5,202.0,340,2,90,1089,True,Chocolate Lovers Consultants Ltd,7.0,Official pipe,1989,9,7,commercial,0,0,0,3,0,2
40140,0.0,2012-03-17,20.0,701.0,32.0,237.45763102,318.09293934,6,326.0,330,7,69,1230,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1982,14,0,user-group,0,0,1,3,0,0
2110,0.0,2014-02-09,741.0,1479.0,55.0,234.29601896,323.31080806,1,606.0,345,3,1,1090,True,Chocolate Lovers Consultants Ltd,4.0,Official pipe,2004,8,1,user-group,0,1,0,5,0,2
65437,0.0,2012-07-15,180.0,0.0,5.0,230.82760783999998,322.42739782,1,12551.0,343,31,88,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,3,0,user-group,0,0,0,0,0,0
53529,210.0,2014-01-15,284.0,983.0,278.0,229.61032056,320.08705863,5,11678.0,341,5,119,2250,False,Chocolate Lovers Consultants Ltd,1.0,Official pipe,1976,9,2,other,4,0,2,8,1,0
33866,0.0,2014-02-17,73.0,256.0,65.0,240.23038625,314.54649432,3,742.0,424,2,87,2000,True,Chocolate Lovers Consultants Ltd,,Official pipe,1990,9,0,user-group,6,0,1,5,0,3
10232,0.0,2012-04-12,,0.0,,234.07511866,316.19154811,7,1262.0,337,8,44,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,3,0,1,6,1,0
22539,0.0,2012-03-18,22.0,0.0,157.0,236.39278845,318.19478025,6,68.0,326,2,68,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,2,0,0,0,0,1
18085,0.0,2014-03-10,304.0,1127.0,306.0,237.62882169,321.64052942,2,25.0,328,2,22,1001,True,Chocolate Lovers Consultants Ltd,8.0,Official pipe,2008,3,6,commercial,3,0,1,0,0,1
