id,Size of chocolate pool,Date of entry,Country funded by,Height of pipe,oompa loomper,longitude,Lattitude,Cocoa farm,Country of factory,Region code,District code,Location,Chocolate consumers in town,Does factory offer tours,Recorded by,Oompa loompa management,Official or Unofficial pipe,Year constructed,Type of pump,management,management_group,Payment scheme,chocolate_quality,chocolate_quantity,chocolate_source,chocolate_source_class,pipe_type
11857,0.0,2014-02-10,41.0,1145.0,5.0,229.64636162,320.21683731,5,3313.0,341,4,19,1300,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1997,3,0,user-group,6,0,1,0,0,1
24441,0.0,2012-04-09,,0.0,,233.83171078,315.6823924,0,10083.0,337,5,34,0,True,Chocolate Lovers Consultants Ltd,0.0,,0,3,0,user-group,6,0,0,0,0,0
67520,1200.0,2014-02-17,63.0,558.0,60.0,237.32456641,313.55015112,3,368.0,335,2,62,1001,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,2012,15,0,user-group,3,0,0,3,0,2
54291,0.0,2013-10-10,20.0,0.0,5.0,234.04220646,320.92936673,4,15729.0,339,3,82,0,True,Chocolate Lovers Consultants Ltd,7.0,Official pipe,0,15,0,user-group,1,6,0,3,0,2
46369,220.0,2012-03-11,32.0,201.0,5.0,238.88772827,319.38546005,2,14186.0,329,6,115,1400,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,2005,14,0,user-group,4,1,1,3,0,0
20469,650.0,2014-02-26,58.0,1490.0,49.0,237.20367962,321.76521975,2,7978.0,328,6,63,1090,True,Chocolate Lovers Consultants Ltd,5.0,Official pipe,2000,3,4,user-group,1,0,0,0,0,0
37910,1200.0,2014-02-16,11.0,681.0,9.0,237.36551829,313.74104444,3,70.0,335,2,62,1001,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,15,0,user-group,2,0,0,3,0,2
53547,0.0,2012-04-10,,0.0,,233.98839159,316.15856509,7,1433.0,337,8,44,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,9,0,user-group,0,0,3,3,0,3
52957,0.0,2012-02-23,20.0,2197.0,23.0,234.17741539,315.66392444,0,68.0,336,4,31,0,False,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,1990,3,0,user-group,0,0,0,0,0,0
11899,0.0,2012-07-05,39.0,0.0,31.0,233.05825426,315.66805775,0,3952.0,337,7,74,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,8,0,user-group,5,0,0,5,0,2
39305,210.0,2014-03-19,136.0,1169.0,694.0,236.97367323999998,321.56871662,2,1686.0,327,8,41,1250,True,Chocolate Lovers Consultants Ltd,5.0,Official pipe,1973,3,4,user-group,4,0,3,0,0,0
27644,0.0,2012-08-26,45.0,2420.0,5.0,231.85752905,316.88850297,8,14083.0,340,3,14,1270,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1985,3,0,user-group,0,0,0,6,1,3
67712,0.0,2012-03-26,20.0,1630.0,5.0,238.50348462,320.2254336,2,5297.0,329,2,40,1001,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1977,3,0,user-group,0,0,0,0,0,0
55585,0.0,2012-04-11,11.0,0.0,9.0,233.67594197,316.04639863,7,8807.0,337,3,79,0,False,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,3,1,user-group,5,0,0,6,1,0
28191,1700.0,2014-02-12,11.0,730.0,9.0,237.13709324,313.59831167,3,402.0,335,2,62,1001,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,2002,15,0,user-group,2,0,0,3,0,2
24656,0.0,2012-08-02,23.0,0.0,451.0,232.44185214,322.67679639,1,8373.0,344,6,52,0,False,Chocolate Lovers Consultants Ltd,3.0,Official pipe,0,8,3,commercial,0,0,0,5,0,2
59001,0.0,2013-10-18,59.0,0.0,5.0,234.11120939,321.89011025,1,2117.0,342,3,11,0,True,Chocolate Lovers Consultants Ltd,4.0,Unofficial pipe,0,8,1,user-group,1,0,0,5,0,2
511,270.0,2014-02-24,73.0,368.0,65.0,239.88200298,314.25285393,3,3329.0,424,2,87,4000,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1983,14,0,user-group,4,0,0,3,0,1
21004,700.0,2014-01-18,41.0,1199.0,32.0,229.74690501999999,320.25502424,5,25.0,341,4,19,1140,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1987,3,0,user-group,3,0,0,6,1,0
55315,0.0,2012-04-23,39.0,0.0,31.0,232.87423406,315.77027927,8,1480.0,337,7,74,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,9,0,user-group,5,0,0,5,0,3
56146,0.0,2014-03-06,251.0,1624.0,250.0,237.61840909,321.73679753,2,1526.0,328,2,22,1001,True,Chocolate Lovers Consultants Ltd,8.0,Official pipe,2017,3,6,commercial,3,0,1,0,0,0
41909,400.0,2012-03-20,442.0,456.0,459.0,236.67800105,316.86118809,7,3023.0,330,4,43,1200,True,Chocolate Lovers Consultants Ltd,,Official pipe,2010,8,0,user-group,5,0,1,5,0,2
61627,0.0,2012-03-28,20.0,0.0,29.0,233.43800489,316.44658223,8,2307.0,337,2,85,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,14,0,user-group,4,0,0,3,0,0
48674,0.0,2013-10-13,45.0,0.0,5.0,232.35777445,319.82677826,5,1969.0,339,5,73,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,6,0,user-group,0,0,2,2,1,1
2119,0.0,2013-10-10,667.0,0.0,100.0,233.48924379,321.43161652,4,15063.0,342,8,111,0,False,Chocolate Lovers Consultants Ltd,9.0,Unofficial pipe,0,12,8,parastatal,0,0,1,1,1,0
67860,0.0,2012-02-28,20.0,527.0,5.0,237.58875981,318.67837291,6,1361.0,330,7,69,1001,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2015,14,0,user-group,0,1,1,3,0,5
68201,700.0,2014-03-04,32.0,1670.0,107.0,237.64686368,321.30164519,2,18601.0,328,3,64,1020,True,Chocolate Lovers Consultants Ltd,6.0,Unofficial pipe,2010,3,5,user-group,0,0,1,0,0,0
19491,0.0,2014-02-09,1558.0,1469.0,1752.0,234.29551238,323.31708028,1,606.0,345,3,1,1030,False,Chocolate Lovers Consultants Ltd,1.0,Official pipe,2013,12,2,other,0,0,0,5,0,2
8941,1700.0,2014-02-14,165.0,1003.0,5.0,235.73498879,314.18163332,3,248.0,335,3,60,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2007,3,0,user-group,2,0,2,6,1,0
34436,0.0,2014-01-28,20.0,504.0,254.0,238.62925473,314.81308081,3,685.0,333,4,117,1250,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,1976,9,0,user-group,0,3,2,7,0,1
4966,1200.0,2014-08-02,11.0,664.0,1087.0,234.81595846,313.68854488,0,6132.0,335,4,97,1098,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2017,3,0,user-group,2,0,0,0,0,0
29435,0.0,2012-03-26,,0.0,,233.09444395,315.68328397,0,10520.0,337,6,67,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,8,0,user-group,6,0,3,5,0,2
57279,0.0,2014-02-27,131.0,1125.0,5.0,235.30531373,314.29254009,3,6806.0,335,3,60,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2014,4,0,user-group,5,0,3,5,0,2
27182,500.0,2013-12-18,23.0,1390.0,543.0,233.42404954,323.12951676,1,7974.0,345,4,51,1350,True,Chocolate Lovers Consultants Ltd,4.0,Official pipe,2016,3,1,user-group,3,0,0,3,0,0
13294,0.0,2012-07-23,221.0,0.0,177.0,231.55715954,323.15918377,1,936.0,343,4,54,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,0,0,0,0,0,4
12294,0.0,2012-04-07,,0.0,,233.87060395999998,315.70188863,0,120.0,337,5,34,0,True,Chocolate Lovers Consultants Ltd,0.0,,0,3,0,user-group,0,0,0,0,0,0
979,0.0,2012-07-20,16.0,0.0,5.0,231.75118004,323.5417476,1,2992.0,343,3,38,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,0,0,0,0,0,0
29964,250.0,2012-03-18,95.0,246.0,156.0,238.78440455999998,318.28876965,6,86.0,331,3,91,1001,True,Chocolate Lovers Consultants Ltd,7.0,Official pipe,2009,7,11,commercial,4,0,0,6,1,0
21272,0.0,2012-04-04,,0.0,,234.31490526,316.32179728,7,4602.0,337,8,44,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,0,0,3,6,1,0
31283,0.0,2012-08-24,63.0,0.0,60.0,0.0,324.99999998,1,16315.0,344,7,36,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,4,0,user-group,5,0,1,3,0,2
69372,0.0,2012-03-06,162.0,1878.0,154.0,235.09375542,315.43743448,0,4502.0,336,5,15,1015,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,2003,3,0,user-group,0,0,0,0,0,0
57071,0.0,2014-02-22,12.0,0.0,2.0,233.5231261,322.04002252,1,1009.0,342,3,11,0,True,Chocolate Lovers Consultants Ltd,4.0,Unofficial pipe,0,3,1,user-group,0,0,3,1,1,0
44548,0.0,2014-03-26,379.0,1552.0,394.0,237.11493208000002,321.81088979,2,7547.0,328,8,12,1001,True,Chocolate Lovers Consultants Ltd,5.0,Official pipe,2004,3,4,user-group,3,0,0,0,0,0
7862,0.0,2014-01-27,,1791.0,,234.86442342,320.02439434,4,16169.0,338,3,32,1001,True,Chocolate Lovers Consultants Ltd,0.0,,1975,7,0,user-group,6,3,2,3,0,0
20890,0.0,2012-07-11,,0.0,,233.80122791,315.89428122,0,4091.0,337,5,34,0,True,Chocolate Lovers Consultants Ltd,0.0,,0,3,0,user-group,0,0,0,6,1,0
23570,0.0,2013-10-11,8.0,0.0,7.0,232.58550186,320.12130846,5,7981.0,339,4,107,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,0,0,user-group,0,1,3,5,0,2
60630,0.0,2012-03-15,68.0,0.0,157.0,236.60637028,318.33873799,6,13121.0,326,2,68,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,3,0,0,0,0,0
10855,0.0,2012-08-22,45.0,2001.0,5.0,231.6679748,316.34807704,8,2.0,340,3,14,1300,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1977,3,0,user-group,0,0,0,0,0,0
2216,0.0,2014-01-21,783.0,0.0,985.0,0.0,324.99999998,1,9899.0,342,2,17,0,True,Chocolate Lovers Consultants Ltd,4.0,Unofficial pipe,0,8,1,user-group,5,6,0,5,0,2
42219,0.0,2014-01-30,6.0,1530.0,5.0,234.07191355,321.99885985,1,14.0,342,2,17,1400,True,Chocolate Lovers Consultants Ltd,4.0,Unofficial pipe,2002,8,1,user-group,0,0,0,5,0,2
68048,0.0,2012-07-19,217.0,1936.0,5.0,231.26969113,317.40675177,8,6509.0,340,4,95,1450,False,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,1991,3,0,user-group,0,0,0,6,1,0
6262,0.0,2014-03-04,477.0,1573.0,38.0,236.8414489,321.67114917,2,5616.0,327,8,41,1065,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2006,3,0,user-group,6,0,1,0,0,0
69935,700.0,2012-04-04,90.0,2014.0,5.0,234.52335496,315.83402614,7,4463.0,336,5,15,1050,True,Chocolate Lovers Consultants Ltd,6.0,Official pipe,2014,3,5,user-group,3,0,0,6,1,0
49203,230.0,2014-03-26,18.0,1244.0,14.0,235.33551044,321.48174941,4,813.0,349,31,89,2000,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2003,3,0,user-group,4,0,0,6,1,0
61843,220.0,2014-02-24,20.0,903.0,5.0,237.31197316,321.40314476,2,4533.0,346,5,2,1150,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1980,3,0,user-group,4,0,1,0,0,0
51125,230.0,2014-03-15,32.0,2384.0,312.0,235.62817313,322.94884386,4,1680.0,327,6,112,1001,True,Chocolate Lovers Consultants Ltd,0.0,,2001,3,0,user-group,4,0,1,0,0,0
11993,0.0,2014-01-28,73.0,436.0,109.0,238.64791278,314.94934494,3,16052.0,333,4,117,1450,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,1988,9,0,user-group,0,3,2,5,0,3
51845,0.0,2012-02-19,436.0,2522.0,23.0,234.10501376,315.77600799,0,7348.0,336,4,31,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,1983,3,0,user-group,0,0,0,0,0,0
54853,250.0,2014-01-21,89.0,1349.0,5.0,233.45023136,322.84989211,1,3868.0,345,5,70,2000,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1983,9,0,user-group,4,0,0,9,2,0
38353,0.0,2014-01-28,20.0,1162.0,5.0,229.87314958,320.18787438,5,11756.0,341,3,19,1800,True,Chocolate Lovers Consultants Ltd,7.0,Unofficial pipe,2013,8,0,user-group,0,0,0,5,0,2
40831,0.0,2014-02-22,314.0,0.0,313.0,0.0,324.99999998,1,11266.0,342,2,17,0,False,Chocolate Lovers Consultants Ltd,9.0,Unofficial pipe,0,15,8,parastatal,0,0,0,5,0,2
67573,0.0,2012-07-23,316.0,0.0,5.0,230.88860902,323.436746,1,8468.0,343,2,4,0,True,Chocolate Lovers Consultants Ltd,,Official pipe,0,4,0,user-group,2,0,0,5,0,2
4848,0.0,2014-01-16,142.0,1368.0,5.0,233.62598907,322.85986624,1,3235.0,345,5,70,1786,True,Chocolate Lovers Consultants Ltd,9.0,Unofficial pipe,2013,3,8,parastatal,6,0,3,1,1,0
35238,0.0,2005-12-01,56.0,0.0,83.0,233.80656039000002,321.16942247,4,9068.0,342,9,50,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,4,0,1,6,1,1
42977,0.0,2012-03-01,180.0,1236.0,5.0,234.73053711,314.70173451,0,5263.0,336,6,0,1030,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,2013,3,0,user-group,0,0,2,0,0,0
3929,0.0,2012-03-24,20.0,1393.0,5.0,238.46742189,320.0670803,2,8234.0,329,2,40,1001,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2013,3,0,user-group,0,0,0,0,0,0
9497,250.0,2014-03-23,70.0,211.0,62.0,239.17744651,318.09161511,6,3674.0,332,3,76,1300,,Chocolate Lovers Consultants Ltd,4.0,Unofficial pipe,2005,14,1,user-group,4,0,0,3,0,0
71404,0.0,2012-08-07,166.0,957.0,5.0,230.60178832,317.55790777,5,11778.0,340,4,95,1001,False,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,2000,9,0,user-group,0,0,0,5,0,3
47150,0.0,2014-03-09,251.0,1278.0,250.0,237.64958544,321.74036471,2,9636.0,328,2,22,1001,True,Chocolate Lovers Consultants Ltd,8.0,Official pipe,2013,3,6,commercial,3,0,1,0,0,0
16387,230.0,2014-03-15,680.0,997.0,717.0,237.58773779,321.33909281,2,5497.0,328,3,64,1600,True,Chocolate Lovers Consultants Ltd,7.0,Official pipe,2015,14,7,commercial,4,0,0,3,0,0
60670,0.0,2012-04-10,,0.0,,234.01865795999998,316.14374682,7,15992.0,337,8,44,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,0,0,3,6,1,0
41383,2200.0,2012-07-27,102.0,1873.0,523.0,231.29348715,317.19368977,8,16834.0,340,4,95,1001,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,1988,4,0,user-group,2,0,0,3,0,2
69650,0.0,2012-07-30,80.0,0.0,72.0,234.37358864,322.03565394,1,4784.0,342,2,13,0,True,Chocolate Lovers Consultants Ltd,4.0,Unofficial pipe,0,8,1,user-group,0,0,0,5,0,2
58121,220.0,2014-02-05,89.0,1544.0,70.0,234.37745189,319.24095403,4,1334.0,338,4,81,1600,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,1983,7,0,user-group,4,1,0,3,0,1
55937,800.0,2014-01-25,18.0,1186.0,5.0,229.72656647,320.21445125,5,1640.0,341,4,19,1430,True,Chocolate Lovers Consultants Ltd,4.0,Official pipe,2013,3,0,user-group,3,0,0,6,1,1
677,0.0,2012-03-30,,0.0,,234.84447206,316.78346967,7,6987.0,337,8,44,0,True,Chocolate Lovers Consultants Ltd,6.0,Official pipe,0,3,5,user-group,0,0,3,6,1,0
58007,700.0,2012-02-27,90.0,1897.0,5.0,234.90944536,315.97870179,7,3202.0,336,5,15,1040,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,2013,3,0,user-group,3,0,0,0,0,0
68452,0.0,2012-07-08,16.0,0.0,5.0,231.44284266,323.46766023,1,14418.0,343,3,38,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,9,0,user-group,0,0,1,5,0,3
25141,0.0,2012-08-09,1150.0,0.0,5.0,233.52023806,322.26454746,1,14695.0,344,5,109,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,8,0,user-group,0,0,0,5,0,2
22473,400.0,2012-03-07,250.0,488.0,5.0,238.54836565,319.9347533,2,379.0,329,3,47,1350,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,2011,8,0,user-group,3,0,0,5,0,2
22625,0.0,2012-03-21,20.0,0.0,5.0,236.5873769,318.92253131,6,,326,4,106,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,14,0,user-group,4,0,2,3,0,1
1401,0.0,2012-07-20,100.0,0.0,90.0,233.74823719,315.42563019,0,2405.0,337,4,27,0,True,Chocolate Lovers Consultants Ltd,7.0,Official pipe,0,3,7,commercial,3,0,0,0,0,0
70595,0.0,2012-04-17,20.0,0.0,175.0,236.10800878999999,319.95041094,4,7948.0,326,2,28,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,0,3,0,user-group,4,0,0,0,0,1
29118,0.0,2012-03-26,81.0,507.0,5.0,236.87399544,317.10562173,7,14749.0,330,4,43,1300,True,Chocolate Lovers Consultants Ltd,5.0,Official pipe,2001,3,0,user-group,0,0,1,6,1,0
48942,0.0,2014-03-19,165.0,1212.0,196.0,235.56341508,314.331603,3,2318.0,335,5,123,0,False,Chocolate Lovers Consultants Ltd,1.0,Official pipe,1998,8,2,other,5,0,2,5,0,2
14241,0.0,2014-02-13,,1720.0,,234.68414446,319.94804406,4,9361.0,338,3,32,1250,True,Chocolate Lovers Consultants Ltd,0.0,,1995,8,0,user-group,0,0,1,5,0,2
69541,1400.0,2012-02-26,50.0,1969.0,5.0,235.33455984,317.06852908,7,4745.0,336,2,53,1800,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2013,15,0,user-group,2,0,0,3,0,2
37186,0.0,2014-01-17,228.0,0.0,227.0,232.40450714,321.70728981,5,7272.0,342,4,7,0,True,Chocolate Lovers Consultants Ltd,8.0,Official pipe,0,14,6,commercial,4,0,0,3,0,3
35235,0.0,2012-03-30,,0.0,,233.84979274,315.59542161,0,1461.0,337,5,34,0,True,Chocolate Lovers Consultants Ltd,7.0,,0,3,7,commercial,6,0,0,0,0,0
58655,220.0,2014-03-18,20.0,1220.0,5.0,236.80808832,321.52595595,2,43.0,327,3,26,1100,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2005,3,0,user-group,4,0,1,0,0,0
27685,400.0,2012-02-23,243.0,1935.0,5.0,234.92684624,315.84354992,7,970.0,336,5,15,1050,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,2013,3,0,user-group,3,0,0,0,0,0
72599,0.0,2012-08-14,132.0,0.0,55.0,233.38315599999999,322.25420767,1,12929.0,344,5,109,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,0,0,user-group,0,0,0,3,0,2
36682,0.0,2014-03-22,65.0,1829.0,,236.52793328,322.1544701,4,11948.0,327,7,72,1200,True,Chocolate Lovers Consultants Ltd,9.0,,2009,3,8,parastatal,0,0,3,1,1,0
43347,0.0,2012-07-06,200.0,0.0,5.0,231.53560563,323.41522215,1,5782.0,343,3,38,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,0,0,1,0,0,0
48549,0.0,2014-01-31,31.0,508.0,26.0,239.08624337999998,314.13339188,3,25.0,415,34,33,1001,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,2006,3,0,user-group,6,0,0,0,0,0
49576,0.0,2012-04-09,,0.0,,234.19231962,316.18153671,7,1395.0,337,8,44,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,2,0,3,6,1,0
6736,5200.0,2012-03-05,39.0,1983.0,23.0,234.30411946,315.49644757,0,237.0,336,4,31,0,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,2008,3,0,user-group,2,0,0,0,0,0
25831,500.0,2012-02-23,11.0,2042.0,5.0,235.75413941,316.6791054,7,184.0,336,3,86,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,15,0,user-group,2,0,0,7,0,2
28291,0.0,2013-10-23,20.0,1575.0,29.0,233.99845944,323.19255391,1,11768.0,345,4,51,1320,,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1969,3,0,user-group,6,0,0,2,1,1
25603,400.0,2012-03-10,81.0,1051.0,5.0,236.71321462,316.3589089,7,10365.0,330,5,98,1200,True,Chocolate Lovers Consultants Ltd,5.0,Official pipe,1990,3,0,user-group,3,0,1,6,1,0
17803,0.0,2012-07-08,16.0,0.0,5.0,231.36993913,323.93942914,1,4640.0,343,8,58,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,9,0,user-group,0,0,1,5,0,3
66447,0.0,2012-04-01,68.0,355.0,61.0,238.18371553,318.16268354,6,15997.0,330,3,49,1250,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2003,15,0,user-group,0,0,0,5,0,2
29458,0.0,2012-07-27,16.0,0.0,29.0,233.04316132,322.44670727,1,9340.0,344,3,80,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,7,0,user-group,0,0,0,8,1,0
34353,0.0,2014-01-22,463.0,671.0,480.0,239.42071667,314.12881821,3,1343.0,334,5,101,1001,True,Chocolate Lovers Consultants Ltd,5.0,Official pipe,1977,6,4,user-group,0,0,3,0,0,0
46268,0.0,2014-02-24,20.0,1615.0,32.0,237.29307888,321.7782613,2,265.0,328,5,20,1001,False,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1981,3,0,user-group,0,0,0,0,0,3
42341,220.0,2012-03-29,107.0,1385.0,369.0,236.92558811,318.89802975,6,1351.0,330,2,83,1070,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2012,3,0,user-group,4,0,0,0,0,0
63471,0.0,2012-07-30,316.0,0.0,5.0,230.85317925,323.69204858,1,11416.0,343,2,4,0,True,Chocolate Lovers Consultants Ltd,,Official pipe,0,4,0,user-group,0,1,0,5,0,2
30653,700.0,2012-02-28,90.0,1872.0,5.0,234.92982535,315.98925404,7,2600.0,336,5,15,1040,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,2013,3,0,user-group,3,0,0,0,0,0
24160,0.0,2014-01-03,20.0,1176.0,5.0,237.39197951,321.67492759,2,4757.0,328,5,20,1120,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1980,3,0,user-group,6,0,1,0,0,3
35219,0.0,2014-02-07,73.0,248.0,65.0,240.17734694,314.51633871,3,1681.0,424,2,87,2200,True,Chocolate Lovers Consultants Ltd,,Official pipe,1990,9,0,user-group,6,2,0,5,0,3
27836,0.0,2014-01-22,,1692.0,,234.54126036,320.25368584,4,8815.0,338,3,32,1001,True,Chocolate Lovers Consultants Ltd,0.0,,1995,9,0,user-group,6,3,2,5,0,3
54137,0.0,2012-07-27,100.0,0.0,360.0,233.87279652,315.56426293,0,11654.0,337,4,27,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,0,user-group,0,0,0,0,0,0
25963,0.0,2014-02-07,360.0,538.0,338.0,239.28076647,314.32983357,3,4592.0,415,34,93,1300,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,1995,14,0,user-group,0,0,0,3,0,0
21458,1200.0,2012-03-20,81.0,550.0,5.0,236.37733505,316.22512509,7,3194.0,330,5,98,1001,True,Chocolate Lovers Consultants Ltd,5.0,Official pipe,2000,3,1,user-group,3,0,0,6,1,0
56145,0.0,2013-10-04,6.0,0.0,5.0,233.43362627,321.48319835,4,9731.0,342,8,111,0,,Chocolate Lovers Consultants Ltd,4.0,Unofficial pipe,0,8,1,user-group,6,1,0,5,0,2
56405,3200.0,2012-03-08,11.0,1061.0,74.0,235.36481085,317.3563391,7,12554.0,336,2,53,1001,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1997,3,0,user-group,2,0,0,0,0,0
64525,0.0,2012-08-09,682.0,0.0,720.0,0.0,324.99999998,1,4489.0,344,7,36,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,9,0,user-group,6,3,2,4,2,3
57359,0.0,2014-02-12,89.0,1468.0,5.0,235.84093438,320.83549135,4,9663.0,346,2,84,1010,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2015,3,0,user-group,0,0,0,0,0,0
22849,0.0,2012-03-27,11.0,0.0,9.0,233.29214474,316.0116419,8,2540.0,337,3,79,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,1,user-group,5,0,1,6,1,0
19077,0.0,2012-07-12,538.0,0.0,540.0,231.45653645,323.26018384,1,4843.0,343,4,54,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,4,0,user-group,0,0,0,3,0,2
34487,0.0,2012-03-09,62.0,531.0,32.0,237.68081208,318.83567252,6,555.0,330,7,69,1030,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,1987,9,0,user-group,0,0,0,5,0,3
65150,0.0,2012-03-07,62.0,658.0,5.0,237.50079483,318.17103173,6,3858.0,330,7,69,1001,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2002,9,0,user-group,0,3,1,5,0,3
35066,0.0,2014-01-26,20.0,507.0,254.0,238.55825532,314.77773613,3,10740.0,333,4,117,1255,True,Chocolate Lovers Consultants Ltd,0.0,Unofficial pipe,1984,7,0,user-group,0,3,2,3,0,1
46568,0.0,2013-10-09,6.0,0.0,5.0,233.49963465,321.37063073,4,7294.0,342,8,111,0,,Chocolate Lovers Consultants Ltd,4.0,Unofficial pipe,0,8,1,user-group,6,1,0,5,0,2
3427,25200.0,2012-04-14,87.0,1966.0,76.0,234.7162866,315.8708984,7,186.0,336,5,15,1300,True,Chocolate Lovers Consultants Ltd,6.0,Official pipe,1992,3,5,user-group,3,0,0,6,1,0
175,0.0,2014-02-28,24.0,1595.0,16.0,237.62331263,321.92005998,2,6658.0,328,2,22,1001,True,Chocolate Lovers Consultants Ltd,9.0,Official pipe,2012,3,8,parastatal,0,0,3,1,1,0
62160,0.0,2012-03-31,76.0,0.0,352.0,233.26210222,316.1472061,8,10166.0,337,3,79,0,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,0,3,1,user-group,5,0,3,6,1,0
15401,0.0,2013-10-08,23.0,0.0,151.0,233.53309088,321.40243997,4,464.0,342,8,111,0,,Chocolate Lovers Consultants Ltd,9.0,Unofficial pipe,0,3,8,parastatal,6,0,0,3,0,0
61296,250.0,2012-02-28,53.0,197.0,5.0,238.65434339,318.19220546,6,10223.0,331,3,91,1050,True,Chocolate Lovers Consultants Ltd,0.0,Official pipe,2014,4,0,user-group,4,0,1,5,0,2
